ship_id,ship_type,route_id,month,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency,estimated_dwt,CII_score,Eff_Flag,fuel intensity,ship_type,dwt
NG116,Tanker Ship,Warri-Bonny,August,176.67,HFO,7258.74,19062.48,Stormy,71.3,100000,1.078987944,LOW,41.09,,
NG116,Tanker Ship,Lagos-Apapa,September,66.82,Diesel,3056.87,9104.18,Stormy,85.12,100000,1.362493265,OK,45.75,,
NG116,Tanker Ship,Lagos-Apapa,October,399.87,HFO,13817.8,37600.94,Stormy,91.96,100000,0.940329107,OK,34.56,,
NG116,Tanker Ship,Escravos-Lagos,November,416.07,Diesel,14544.62,42433.93,Stormy,74.5,100000,1.019874781,LOW,34.96,,
NG116,Tanker Ship,Escravos-Lagos,December,68.69,Diesel,3216.95,8988.45,Calm,93.26,100000,1.308552919,OK,46.83,,
NG117,Tanker Ship,Lagos-Apapa,January,267.88,HFO,9252.96,26697.86,Calm,73.49,100000,0.99663506,LOW,34.54,,
NG117,Tanker Ship,Port Harcourt-Lagos,February,465.49,HFO,20556.7,60920.09,Calm,82.08,100000,1.30873037,OK,44.16,,
NG117,Tanker Ship,Port Harcourt-Lagos,March,330.35,HFO,15960.43,46119.36,Stormy,86.26,100000,1.396075677,OK,48.31,,
NG117,Tanker Ship,Escravos-Lagos,April,161.34,Diesel,7870.63,22843.57,Moderate,80.3,100000,1.415865254,OK,48.78,,
NG117,Tanker Ship,Warri-Bonny,May,232.27,Diesel,7034.51,19204.83,Moderate,85.97,100000,0.826832135,OK,30.29,,
NG117,Tanker Ship,Lagos-Apapa,June,103.37,HFO,4220.68,11232.43,Calm,89.12,100000,1.086623779,OK,40.83,,
NG117,Tanker Ship,Lagos-Apapa,July,320.47,HFO,11490.16,31076.91,Calm,81.36,100000,0.969729148,OK,35.85,,
NG117,Tanker Ship,Port Harcourt-Lagos,August,120.15,Diesel,3877.23,9714.02,Stormy,78.69,100000,0.808491053,OK,32.27,,
NG117,Tanker Ship,Warri-Bonny,September,251.97,Diesel,7896.53,21422.33,Moderate,76.72,100000,0.850193674,OK,31.34,,
NG117,Tanker Ship,Lagos-Apapa,October,307.97,HFO,12059.77,31860.34,Moderate,93.58,100000,1.034527389,OK,39.16,,
NG117,Tanker Ship,Lagos-Apapa,November,462.52,Diesel,14128.67,40574.49,Calm,81.71,100000,0.877248335,OK,30.55,,
NG117,Tanker Ship,Lagos-Apapa,December,320.74,Diesel,16008,40637.91,Calm,92.27,100000,1.267004739,OK,49.91,,
NG118,Tanker Ship,Escravos-Lagos,January,148.58,HFO,5163.7,13191.85,Moderate,84.93,100000,0.887861758,OK,34.75,,
NG118,Tanker Ship,Port Harcourt-Lagos,February,90.38,Diesel,4350.46,12883.82,Calm,72.7,100000,1.425516707,LOW,48.14,,
NG118,Tanker Ship,Warri-Bonny,March,58.17,Diesel,2728.82,6977.16,Stormy,81.47,100000,1.199443012,OK,46.91,,
NG118,Tanker Ship,Port Harcourt-Lagos,April,333.44,HFO,14802.53,41314.24,Moderate,70.45,100000,1.23903071,LOW,44.39,,
NG118,Tanker Ship,Warri-Bonny,May,452.15,HFO,18743.19,52807.05,Stormy,89.38,100000,1.167909986,OK,41.45,,
NG118,Tanker Ship,Port Harcourt-Lagos,June,279.88,HFO,8483.17,21277.81,Moderate,80.97,100000,0.760247606,OK,30.31,,
NG118,Tanker Ship,Port Harcourt-Lagos,July,185.85,HFO,6884.76,17508.55,Stormy,90.1,100000,0.942079634,OK,37.04,,
NG118,Tanker Ship,Lagos-Apapa,August,81.84,HFO,3055.6,8005.1,Moderate,93.35,100000,0.978140274,OK,37.34,,
NG118,Tanker Ship,Escravos-Lagos,September,230.08,HFO,8905.68,26589.92,Calm,75.04,100000,1.155681502,OK,38.71,,
NG118,Tanker Ship,Lagos-Apapa,October,282.19,Diesel,14045.68,38193.1,Calm,91.02,100000,1.353453347,OK,49.77,,
NG118,Tanker Ship,Escravos-Lagos,November,185.19,Diesel,8175.88,22304.34,Moderate,91.27,100000,1.204403046,OK,44.15,,
NG118,Tanker Ship,Warri-Bonny,December,481.67,HFO,15911.57,42203.88,Moderate,84.52,100000,0.876199057,OK,33.03,,
NG119,Tanker Ship,Warri-Bonny,January,192.84,HFO,9328.95,25411.01,Calm,83.9,100000,1.317725057,OK,48.38,,
NG119,Tanker Ship,Port Harcourt-Lagos,February,211.68,Diesel,9088.85,23878.21,Stormy,78.66,100000,1.128033352,OK,42.94,,
NG119,Tanker Ship,Escravos-Lagos,March,289.84,Diesel,10465.89,28625.09,Stormy,82.11,100000,0.987616961,OK,36.11,,
NG119,Tanker Ship,Lagos-Apapa,April,454.15,Diesel,18784.2,53656.42,Stormy,72.13,100000,1.181469118,LOW,41.36,,
NG119,Tanker Ship,Escravos-Lagos,May,393.74,Diesel,18660.57,54837.02,Moderate,92.6,100000,1.392721593,OK,47.39,,
NG119,Tanker Ship,Lagos-Apapa,June,469.28,HFO,17118.08,50082.77,Calm,82.77,100000,1.06722575,OK,36.48,,
NG119,Tanker Ship,Warri-Bonny,July,140.09,HFO,4641.73,11604.78,Stormy,91.06,100000,0.828380327,OK,33.13,,
NG119,Tanker Ship,Escravos-Lagos,August,414.11,HFO,13626.34,34915.34,Calm,71.82,100000,0.843141677,LOW,32.91,,
NG119,Tanker Ship,Port Harcourt-Lagos,September,389.15,Diesel,15908.01,44204.29,Moderate,89.8,100000,1.135919054,OK,40.88,,
NG119,Tanker Ship,Escravos-Lagos,October,88.25,HFO,4214.07,11879.74,Moderate,79.03,100000,1.346146176,OK,47.75,,
NG119,Tanker Ship,Port Harcourt-Lagos,November,170.38,HFO,8422.97,23552.11,Calm,93.39,100000,1.382328325,OK,49.44,,
NG119,Tanker Ship,Warri-Bonny,December,142.08,Diesel,4872.73,13726.32,Moderate,80.25,100000,0.966097973,OK,34.30,,
NG120,Fishing Trawler,Escravos-Lagos,January,106.4,Diesel,3047,8001.56,Moderate,73.99,500,150.4052632,LOW,28.64,,
NG120,Fishing Trawler,Warri-Bonny,February,139.73,HFO,3319.94,8917.37,Stormy,72.7,500,127.6371574,LOW,23.76,,
NG120,Fishing Trawler,Warri-Bonny,March,136.37,Diesel,4059.66,10785.67,Moderate,71.33,500,158.1824448,LOW,29.77,,
NG120,Fishing Trawler,Warri-Bonny,April,146.14,HFO,3782.79,11343.26,Stormy,87.81,500,155.2382647,OK,25.88,,
NG120,Fishing Trawler,Port Harcourt-Lagos,May,57.37,HFO,1419.7,3712.48,Calm,92.86,500,129.4223462,OK,24.75,,
NG120,Fishing Trawler,Warri-Bonny,June,129.53,HFO,3721.17,9307.06,Stormy,90.37,500,143.7050876,OK,28.73,,
NG120,Fishing Trawler,Escravos-Lagos,July,133.44,Diesel,3730.77,11044.08,Moderate,89.43,500,165.528777,OK,27.96,,
NG120,Fishing Trawler,Port Harcourt-Lagos,August,63.84,Diesel,1633.85,4852.28,Stormy,75.88,500,152.0137845,OK,25.59,,
NG120,Fishing Trawler,Lagos-Apapa,September,61.43,HFO,1263.48,3571.13,Calm,78,500,116.266645,OK,20.57,,
NG120,Fishing Trawler,Port Harcourt-Lagos,October,193.09,HFO,4661.63,12267.13,Stormy,79.67,500,127.0612668,OK,24.14,,
NG120,Fishing Trawler,Lagos-Apapa,November,166.5,Diesel,4298,12297.71,Moderate,92.87,500,147.7202402,OK,25.81,,
NG120,Fishing Trawler,Warri-Bonny,December,127.66,Diesel,3549.91,10641.9,Moderate,90.82,500,166.7225443,OK,27.81,,
